path,baseline_candidate,match,source_set,module,current_lines,same_blob,normalized_added_lines,normalized_removed_lines,normalized_similarity,review_groups,classification,scope_note
app/src/main/java/me/rerere/rikkahub/ui/components/ui/ErrorCard.kt,app/src/main/java/me/rerere/rikkahub/ui/components/ui/ErrorCard.kt,same_path,main,app,213,False,5,5,0.968,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
app/src/main/java/me/rerere/rikkahub/ui/components/ui/ExtensionSelector.kt,app/src/main/java/me/rerere/rikkahub/ui/components/ui/ExtensionSelector.kt,same_path,main,app,233,False,20,14,0.907,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
app/src/main/java/me/rerere/rikkahub/ui/components/ui/KeepScreenOn.kt,app/src/main/java/me/rerere/rikkahub/ui/components/ui/KeepScreenOn.kt,same_path,main,app,19,True,0,0,1.0,,同名且字节相同,Git blob 相同；上游调用/平台接线仍可能改变。
app/src/main/java/me/rerere/rikkahub/ui/components/ui/RabbitLoading.kt,app/src/main/java/me/rerere/rikkahub/ui/components/ui/RabbitLoading.kt,same_path,main,app,43,True,0,0,1.0,,同名且字节相同,Git blob 相同；上游调用/平台接线仍可能改变。
app/src/main/java/me/rerere/rikkahub/ui/components/ui/TextArea.kt,app/src/main/java/me/rerere/rikkahub/ui/components/ui/TextArea.kt,same_path,main,app,255,False,3,3,0.983,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
app/src/main/java/me/rerere/rikkahub/ui/components/ui/UpdateCard.kt,app/src/main/java/me/rerere/rikkahub/ui/components/ui/UpdateCard.kt,same_path,main,app,190,False,7,7,0.949,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
app/src/main/java/me/rerere/rikkahub/ui/components/ui/ViewText.kt,app/src/main/java/me/rerere/rikkahub/ui/components/ui/ViewText.kt,same_path,main,app,237,True,0,0,1.0,,同名且字节相同,Git blob 相同；上游调用/平台接线仍可能改变。
app/src/main/java/me/rerere/rikkahub/ui/components/webview/WebView.kt,app/src/main/java/me/rerere/rikkahub/ui/components/webview/WebView.kt,same_path,main,app,350,False,0,0,1.0,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
app/src/main/java/me/rerere/rikkahub/ui/components/webview/WebViewContentCache.kt,app/src/main/java/me/rerere/rikkahub/ui/components/webview/WebViewContentCache.kt,same_path,main,app,74,False,16,8,0.778,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
app/src/main/java/me/rerere/rikkahub/ui/components/webview/WebViewLocalAssets.kt,app/src/main/java/me/rerere/rikkahub/ui/components/webview/WebViewLocalAssets.kt,same_path,main,app,56,True,0,0,1.0,,同名且字节相同,Git blob 相同；上游调用/平台接线仍可能改变。
app/src/main/java/me/rerere/rikkahub/ui/context/LocalASRState.kt,app/src/main/java/me/rerere/rikkahub/ui/context/LocalASRState.kt,same_path,main,app,7,True,0,0,1.0,,同名且字节相同,Git blob 相同；上游调用/平台接线仍可能改变。
app/src/main/java/me/rerere/rikkahub/ui/hooks/ASR.kt,app/src/main/java/me/rerere/rikkahub/ui/hooks/ASR.kt,same_path,main,app,138,False,10,8,0.902,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
app/src/main/java/me/rerere/rikkahub/ui/hooks/AvatarShape.kt,app/src/main/java/me/rerere/rikkahub/ui/hooks/AvatarShape.kt,same_path,main,app,29,True,0,0,1.0,,同名且字节相同,Git blob 相同；上游调用/平台接线仍可能改变。
app/src/main/java/me/rerere/rikkahub/ui/hooks/Debounce.kt,app/src/main/java/me/rerere/rikkahub/ui/hooks/Debounce.kt,same_path,main,app,78,False,3,2,0.941,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
app/src/main/java/me/rerere/rikkahub/ui/hooks/Lifecycle.kt,app/src/main/java/me/rerere/rikkahub/ui/hooks/Lifecycle.kt,same_path,main,app,51,True,0,0,1.0,,同名且字节相同,Git blob 相同；上游调用/平台接线仍可能改变。
app/src/main/java/me/rerere/rikkahub/ui/hooks/PlayStore.kt,app/src/main/java/me/rerere/rikkahub/ui/hooks/PlayStore.kt,same_path,main,app,14,True,0,0,1.0,,同名且字节相同,Git blob 相同；上游调用/平台接线仍可能改变。
app/src/main/java/me/rerere/rikkahub/ui/hooks/Settings.kt,app/src/main/java/me/rerere/rikkahub/ui/hooks/Settings.kt,same_path,main,app,16,True,0,0,1.0,,同名且字节相同,Git blob 相同；上游调用/平台接线仍可能改变。
app/src/main/java/me/rerere/rikkahub/ui/hooks/SharedPreferences.kt,app/src/main/java/me/rerere/rikkahub/ui/hooks/SharedPreferences.kt,same_path,main,app,101,False,0,25,0.86,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
app/src/main/java/me/rerere/rikkahub/ui/hooks/TTS.kt,app/src/main/java/me/rerere/rikkahub/ui/hooks/TTS.kt,same_path,main,app,136,False,6,17,0.864,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
app/src/main/java/me/rerere/rikkahub/ui/pages/assistant/AndroidAssistantAssetCleaner.kt,,new_basename,main,app,21,False,,,,R17,合理保留,已按对应责任组检查抽取边界；行数不是应删除行数，不代表 GUI 或全量行为验证。
app/src/main/java/me/rerere/rikkahub/ui/pages/assistant/AndroidAssistantSkillCatalog.kt,,new_basename,main,app,19,False,,,,E11,额外抽取,已按对应责任组检查抽取边界；行数不是应删除行数，不代表 GUI 或全量行为验证。
app/src/main/java/me/rerere/rikkahub/ui/pages/assistant/detail/AndroidAssistantPromptPreviewRuntime.kt,,new_basename,main,app,25,False,,,,E10,额外抽取,已按对应责任组检查抽取边界；行数不是应删除行数，不代表 GUI 或全量行为验证。
app/src/main/java/me/rerere/rikkahub/ui/pages/chat/AndroidChatPagePlatformContent.kt,,new_basename,main,app,366,False,,,,B02,混合需收窄,已按对应责任组检查抽取边界；行数不是应删除行数，不代表 GUI 或全量行为验证。
app/src/main/java/me/rerere/rikkahub/ui/pages/chat/Export.kt,app/src/main/java/me/rerere/rikkahub/ui/pages/chat/Export.kt,same_path,main,app,783,False,23,23,0.963,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
app/src/main/java/me/rerere/rikkahub/ui/pages/debug/DebugPage.kt,app/src/main/java/me/rerere/rikkahub/ui/pages/debug/DebugPage.kt,same_path,main,app,405,False,0,0,1.0,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
app/src/main/java/me/rerere/rikkahub/ui/pages/debug/DebugVM.kt,app/src/main/java/me/rerere/rikkahub/ui/pages/debug/DebugVM.kt,same_path,main,app,142,True,0,0,1.0,,同名且字节相同,Git blob 相同；上游调用/平台接线仍可能改变。
app/src/main/java/me/rerere/rikkahub/ui/pages/extensions/workspace/WorkspaceDetailPage.kt,app/src/main/java/me/rerere/rikkahub/ui/pages/extensions/workspace/WorkspaceDetailPage.kt,same_path,main,app,842,False,41,41,0.94,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
app/src/main/java/me/rerere/rikkahub/ui/pages/extensions/workspace/WorkspaceDetailVM.kt,app/src/main/java/me/rerere/rikkahub/ui/pages/extensions/workspace/WorkspaceDetailVM.kt,same_path,main,app,276,True,0,0,1.0,,同名且字节相同,Git blob 相同；上游调用/平台接线仍可能改变。
app/src/main/java/me/rerere/rikkahub/ui/pages/extensions/workspace/WorkspaceFileEditorPage.kt,app/src/main/java/me/rerere/rikkahub/ui/pages/extensions/workspace/WorkspaceFileEditorPage.kt,same_path,main,app,158,True,0,0,1.0,,同名且字节相同,Git blob 相同；上游调用/平台接线仍可能改变。
app/src/main/java/me/rerere/rikkahub/ui/pages/extensions/workspace/WorkspaceFileType.kt,app/src/main/java/me/rerere/rikkahub/ui/pages/extensions/workspace/WorkspaceFileType.kt,same_path,main,app,34,True,0,0,1.0,,同名且字节相同,Git blob 相同；上游调用/平台接线仍可能改变。
app/src/main/java/me/rerere/rikkahub/ui/pages/extensions/workspace/WorkspacePage.kt,app/src/main/java/me/rerere/rikkahub/ui/pages/extensions/workspace/WorkspacePage.kt,same_path,main,app,304,False,15,15,0.937,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
app/src/main/java/me/rerere/rikkahub/ui/pages/extensions/workspace/WorkspaceTerminalPage.kt,app/src/main/java/me/rerere/rikkahub/ui/pages/extensions/workspace/WorkspaceTerminalPage.kt,same_path,main,app,319,False,4,4,0.984,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
app/src/main/java/me/rerere/rikkahub/ui/pages/extensions/workspace/WorkspaceTerminalSession.kt,app/src/main/java/me/rerere/rikkahub/ui/pages/extensions/workspace/WorkspaceTerminalSession.kt,same_path,main,app,336,False,0,0,1.0,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
app/src/main/java/me/rerere/rikkahub/ui/pages/extensions/workspace/WorkspaceVM.kt,app/src/main/java/me/rerere/rikkahub/ui/pages/extensions/workspace/WorkspaceVM.kt,same_path,main,app,39,True,0,0,1.0,,同名且字节相同,Git blob 相同；上游调用/平台接线仍可能改变。
app/src/main/java/me/rerere/rikkahub/ui/pages/setting/SettingFilesPage.kt,app/src/main/java/me/rerere/rikkahub/ui/pages/setting/SettingFilesPage.kt,same_path,main,app,318,False,16,16,0.934,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
app/src/main/java/me/rerere/rikkahub/ui/pages/share/handler/ShareHandlerPage.kt,app/src/main/java/me/rerere/rikkahub/ui/pages/share/handler/ShareHandlerPage.kt,same_path,main,app,112,False,2,2,0.973,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
app/src/main/java/me/rerere/rikkahub/ui/pages/share/handler/ShareHandlerVM.kt,app/src/main/java/me/rerere/rikkahub/ui/pages/share/handler/ShareHandlerVM.kt,same_path,main,app,22,True,0,0,1.0,,同名且字节相同,Git blob 相同；上游调用/平台接线仍可能改变。
app/src/main/java/me/rerere/rikkahub/ui/pages/webview/WebViewPage.kt,app/src/main/java/me/rerere/rikkahub/ui/pages/webview/WebViewPage.kt,same_path,main,app,202,True,0,0,1.0,,同名且字节相同,Git blob 相同；上游调用/平台接线仍可能改变。
app/src/main/java/me/rerere/rikkahub/ui/resources/AppStringResources.kt,,new_basename,main,app,100,False,,,,R15,合理保留,已按对应责任组检查抽取边界；行数不是应删除行数，不代表 GUI 或全量行为验证。
app/src/main/java/me/rerere/rikkahub/ui/theme/AndroidChatFontRuntime.kt,,new_basename,main,app,92,False,,,,R12,合理保留,已按对应责任组检查抽取边界；行数不是应删除行数，不代表 GUI 或全量行为验证。
app/src/main/java/me/rerere/rikkahub/ui/theme/GoogleSans.kt,app/src/main/java/me/rerere/rikkahub/ui/theme/GoogleSans.kt,same_path,main,app,883,True,0,0,1.0,,同名且字节相同,Git blob 相同；上游调用/平台接线仍可能改变。
app/src/main/java/me/rerere/rikkahub/ui/theme/Type.kt,app/src/main/java/me/rerere/rikkahub/ui/theme/Type.kt,same_path,main,app,88,True,0,0,1.0,,同名且字节相同,Git blob 相同；上游调用/平台接线仍可能改变。
app/src/main/java/me/rerere/rikkahub/utils/AndroidUpdateDownloader.kt,,new_basename,main,app,25,False,,,,R17,合理保留,已按对应责任组检查抽取边界；行数不是应删除行数，不代表 GUI 或全量行为验证。
app/src/main/java/me/rerere/rikkahub/utils/ChatUtil.kt,app/src/main/java/me/rerere/rikkahub/utils/ChatUtil.kt,same_path,main,app,63,False,0,0,1.0,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
app/src/main/java/me/rerere/rikkahub/utils/ClipboardUtil.kt,app/src/main/java/me/rerere/rikkahub/utils/ClipboardUtil.kt,same_path,main,app,11,True,0,0,1.0,,同名且字节相同,Git blob 相同；上游调用/平台接线仍可能改变。
app/src/main/java/me/rerere/rikkahub/utils/CollectionUtils.kt,app/src/main/java/me/rerere/rikkahub/utils/CollectionUtils.kt,same_path,main,app,14,True,0,0,1.0,,同名且字节相同,Git blob 相同；上游调用/平台接线仍可能改变。
app/src/main/java/me/rerere/rikkahub/utils/ContextUtil.kt,app/src/main/java/me/rerere/rikkahub/utils/ContextUtil.kt,same_path,main,app,253,False,1,6,0.98,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
app/src/main/java/me/rerere/rikkahub/utils/CrashHandler.kt,app/src/main/java/me/rerere/rikkahub/utils/CrashHandler.kt,same_path,main,app,50,False,0,0,1.0,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
app/src/main/java/me/rerere/rikkahub/utils/DatabaseUtil.kt,app/src/main/java/me/rerere/rikkahub/utils/DatabaseUtil.kt,same_path,main,app,20,False,0,0,1.0,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
app/src/main/java/me/rerere/rikkahub/utils/EmojiUtils.kt,app/src/main/java/me/rerere/rikkahub/utils/EmojiUtils.kt,same_path,main,app,149,True,0,0,1.0,,同名且字节相同,Git blob 相同；上游调用/平台接线仍可能改变。
app/src/main/java/me/rerere/rikkahub/utils/ImageUtils.kt,app/src/main/java/me/rerere/rikkahub/utils/ImageUtils.kt,same_path,main,app,262,False,6,39,0.872,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
app/src/main/java/me/rerere/rikkahub/utils/NotificationUtil.kt,app/src/main/java/me/rerere/rikkahub/utils/NotificationUtil.kt,same_path,main,app,148,True,0,0,1.0,,同名且字节相同,Git blob 相同；上游调用/平台接线仍可能改变。
app/src/main/java/me/rerere/rikkahub/utils/PlayStoreUtil.kt,app/src/main/java/me/rerere/rikkahub/utils/PlayStoreUtil.kt,same_path,main,app,47,True,0,0,1.0,,同名且字节相同,Git blob 相同；上游调用/平台接线仍可能改变。
app/src/main/java/me/rerere/rikkahub/utils/SoundEffectPlayer.kt,app/src/main/java/me/rerere/rikkahub/utils/SoundEffectPlayer.kt,same_path,main,app,61,True,0,0,1.0,,同名且字节相同,Git blob 相同；上游调用/平台接线仍可能改变。
app/src/main/java/me/rerere/rikkahub/utils/TimeUtil.kt,app/src/main/java/me/rerere/rikkahub/utils/TimeUtil.kt,same_path,main,app,132,False,57,27,0.468,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
app/src/main/java/me/rerere/rikkahub/web/AndroidWebServerRuntime.kt,,new_basename,main,app,41,False,,,,E17,额外抽取,已按对应责任组检查抽取边界；行数不是应删除行数，不代表 GUI 或全量行为验证。
app/src/main/java/me/rerere/rikkahub/web/WebApiModule.kt,app/src/main/java/me/rerere/rikkahub/web/WebApiModule.kt,same_path,main,app,222,False,4,2,0.981,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
app/src/main/java/me/rerere/rikkahub/web/WebServerManager.kt,app/src/main/java/me/rerere/rikkahub/web/WebServerManager.kt,same_path,main,app,171,False,99,75,0.331,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
app/src/main/java/me/rerere/rikkahub/web/routes/AIIconRoutes.kt,app/src/main/java/me/rerere/rikkahub/web/routes/AIIconRoutes.kt,same_path,main,app,74,True,0,0,1.0,,同名且字节相同,Git blob 相同；上游调用/平台接线仍可能改变。
app/src/main/java/me/rerere/rikkahub/web/routes/ConversationDiff.kt,app/src/main/java/me/rerere/rikkahub/web/routes/ConversationDiff.kt,same_path,main,app,52,True,0,0,1.0,,同名且字节相同,Git blob 相同；上游调用/平台接线仍可能改变。
app/src/main/java/me/rerere/rikkahub/web/routes/ConversationRoutes.kt,app/src/main/java/me/rerere/rikkahub/web/routes/ConversationRoutes.kt,same_path,main,app,521,False,1,1,0.997,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
app/src/main/java/me/rerere/rikkahub/web/routes/EventsRoutes.kt,app/src/main/java/me/rerere/rikkahub/web/routes/EventsRoutes.kt,same_path,main,app,115,False,1,1,0.986,,同名差异清点,全量路径及规范化差异扫描；不宣称逐业务行为已验证。
